task,cost
0,29.13
1,33.26
2,41.48
3,22.53
4,50.2
5,30.98
6,26.16
7,37.94
8,22.83
9,31.67
10,59.19
11,17.27
12,22.92
13,37.04
14,13.03
15,38.85
16,30.61
17,22.94
18,34.94
19,41.19
20,24.99
21,10.53
22,37.5
23,16.1
24,58.8
25,34.55
26,51.02
27,33.93
28,12.37
29,37.82
30,34.75
31,16.15
32,9.89
33,38.14
34,21.99
35,21.82
36,8.82
37,37.24
38,18.93
39,25.89
40,23.36
41,35.81
42,37.01
43,34.83
44,46.72
45,27.25
46,36.84
47,11.49
48,38.88
49,12.39
50,35.08
51,31.58
52,21.06
53,33.21
54,40.82
55,12.72
56,54.88
57,16.4
58,19.06
59,26.16
60,16.82
61,15.66
62,21.59
63,16.45
64,16.6
65,42.74
66,30.14
67,38.53
68,21.62
69,50.44
70,41.0
71,57.11
72,12.96
73,29.73
74,29.67
75,43.19
76,41.53
77,24.21
78,26.17
79,14.75
80,38.83
81,23.26
82,41.0
83,38.07
84,12.38
85,31.34
86,14.19
87,12.76
88,16.5
89,35.59
90,38.9
91,23.32
92,38.68
93,40.25
94,29.69
95,26.06
96,16.34
97,31.4
98,36.05
99,15.19
