task,cost
0,31.68
1,33.78
2,27.47
3,22.55
4,26.34
5,20.11
6,37.72
7,14.71
8,11.12
9,37.0
10,35.12
11,37.99
12,40.58
13,37.62
14,15.02
15,44.54
16,11.46
17,38.18
18,44.21
19,17.54
20,56.12
21,13.3
22,45.18
23,30.03
24,16.41
25,34.5
26,33.09
27,37.11
28,24.66
29,43.57
30,58.43
31,17.67
32,50.75
33,23.82
34,60.83
35,17.14
36,27.26
37,39.98
38,41.01
39,26.3
40,14.35
41,19.13
42,32.04
43,20.87
44,19.94
45,19.58
46,17.91
47,40.98
48,48.93
49,41.47
50,15.52
51,20.78
52,14.4
53,12.78
54,22.92
55,34.5
56,16.43
57,19.44
58,13.29
59,16.66
60,16.33
61,14.78
62,10.54
63,18.22
64,40.94
65,14.23
66,34.55
67,21.76
68,40.41
69,11.34
70,15.99
71,14.97
72,43.33
73,15.53
74,29.32
75,18.59
76,31.65
77,22.1
78,22.7
79,18.75
80,13.06
81,24.3
82,18.69
83,17.42
84,19.19
85,43.64
86,22.8
87,48.93
88,59.07
89,26.0
