task,cost
0,32.95
1,18.92
2,17.16
3,43.29
4,36.02
5,49.54
6,57.38
7,13.66
8,19.7
9,18.98
10,27.77
11,17.71
12,15.84
13,20.57
14,27.29
15,29.36
16,61.19
17,45.39
18,37.24
19,23.68
20,18.51
21,14.91
22,33.21
23,14.68
24,23.87
25,15.01
26,13.49
27,28.82
28,35.64
29,58.48
30,38.6
31,48.17
32,31.06
33,22.95
34,12.3
35,52.54
36,24.59
37,34.48
38,12.42
39,47.33
40,55.73
41,9.74
42,48.6
43,15.55
44,17.09
45,28.93
46,35.07
47,31.23
48,26.67
49,40.18
50,27.62
51,23.29
52,18.35
53,24.72
54,14.34
55,29.49
56,34.87
57,9.66
58,43.77
59,39.7
60,10.57
61,52.45
62,32.13
63,23.52
64,24.5
65,34.99
66,43.63
67,36.76
68,12.86
69,33.56
70,46.75
71,42.6
72,47.08
73,11.76
74,17.86
75,19.37
76,11.44
77,43.1
78,19.35
79,38.65
