task,cost
0,39.42
1,14.9
2,14.39
3,21.86
4,38.84
5,17.78
6,46.76
7,25.65
8,26.98
9,50.37
10,25.65
11,21.5
12,22.7
13,13.84
14,38.18
15,47.44
16,10.87
17,25.09
18,11.16
19,38.72
20,32.5
21,53.82
22,31.85
23,41.92
24,26.27
25,16.78
26,17.5
27,40.98
28,59.02
29,42.16
30,24.86
31,31.37
32,32.49
33,11.1
34,34.43
35,23.92
36,34.14
37,19.4
38,16.57
39,44.39
40,12.61
41,32.7
42,10.08
43,40.89
44,13.04
45,15.16
46,24.8
47,22.06
48,25.3
49,9.16
50,31.96
51,11.66
52,31.28
53,30.78
54,16.16
55,35.87
56,14.36
57,22.6
58,10.28
59,38.63
60,36.31
61,33.22
62,33.21
63,33.24
64,39.5
65,23.31
66,57.85
67,25.86
68,12.77
69,10.97
70,28.9
71,21.31
72,20.35
73,41.86
74,12.38
75,60.02
76,33.77
77,15.02
78,27.6
79,30.76
80,40.37
81,21.68
82,12.91
83,21.18
84,11.33
85,40.01
86,36.28
87,37.0
88,52.15
89,34.47
