task,cost
0,43.23
1,33.28
2,39.89
3,43.74
4,19.37
5,28.88
6,33.98
7,35.95
8,23.62
9,15.85
10,16.69
11,53.97
12,37.16
13,15.12
14,12.25
15,32.32
16,15.68
17,61.23
18,29.13
19,44.79
20,14.82
21,15.01
22,28.56
23,57.99
24,58.58
25,34.66
26,36.04
27,42.89
28,24.98
29,27.89
30,48.79
31,23.55
32,40.58
33,33.19
34,27.07
35,44.11
36,19.98
37,33.62
38,50.37
39,18.45
40,16.19
41,8.36
42,40.76
43,20.93
44,25.85
45,36.71
46,34.81
47,42.07
48,23.44
49,21.49
50,44.73
51,22.87
52,34.47
53,50.72
54,21.13
55,35.34
56,32.14
57,27.23
58,22.27
59,16.09
