task,cost
0,27.88
1,36.04
2,45.45
3,21.85
4,32.99
5,15.38
6,34.81
7,27.64
8,27.6
9,12.54
10,38.45
11,14.27
12,26.44
13,57.63
14,16.82
15,15.04
16,41.09
17,54.23
18,35.33
19,14.65
20,16.94
21,45.72
22,27.42
23,28.46
24,29.49
25,26.91
26,49.26
27,10.15
28,18.46
29,23.73
30,47.54
31,36.25
32,15.77
33,23.68
34,30.22
35,47.61
36,39.71
37,50.46
38,32.21
39,23.96
40,19.96
41,45.47
42,24.77
43,34.91
44,24.68
45,33.26
46,39.02
47,33.49
48,16.7
49,21.64
50,46.93
51,16.96
52,40.14
53,28.06
54,40.16
55,38.11
56,16.17
57,35.74
58,38.43
59,21.79
