src,dst,comm
0,21,10
0,43,6
1,36,2
1,5,10
2,43,3
2,35,5
3,16,3
3,39,1
3,40,5
3,48,2
4,14,5
4,21,9
5,11,4
6,29,7
6,17,8
6,21,8
6,41,1
7,38,5
7,33,8
8,32,4
8,19,4
8,24,4
8,34,10
9,40,5
9,13,1
9,11,1
9,25,9
10,35,3
10,49,3
11,27,1
11,48,3
11,26,5
11,19,4
12,39,6
13,24,2
14,36,6
15,41,1
15,23,10
16,25,3
17,23,5
17,30,3
18,32,9
18,19,7
18,31,3
19,35,7
20,34,8
20,25,8
21,38,4
21,48,10
22,41,10
22,30,6
22,35,9
22,48,6
23,44,1
23,27,1
23,39,1
24,34,10
24,46,7
24,26,2
24,38,10
25,39,5
25,32,8
25,28,5
25,31,6
26,47,2
26,44,9
26,27,2
27,41,7
27,42,10
27,46,5
28,32,10
29,47,5
29,45,1
29,37,8
30,41,10
31,37,3
32,37,5
32,33,5
33,36,2
33,38,10
33,42,4
33,40,5
34,41,2
34,37,9
34,47,6
34,42,3
35,44,8
35,41,6
35,40,2
36,49,5
36,43,2
37,47,8
37,44,3
37,48,10
38,47,5
39,49,3
39,45,2
39,42,6
39,47,1
40,49,5
40,48,3
41,46,2
41,45,9
42,44,3
42,48,5
42,43,9
42,46,9
43,44,5
43,46,5
43,48,6
44,45,9
45,49,7
45,47,9
45,48,1
45,46,1
46,49,10
46,48,5
46,47,2
47,49,1
47,48,3
48,49,7
