task,cost
0,48.03
1,26.24
2,15.92
3,38.6
4,16.87
5,15.97
6,34.29
7,29.88
8,31.87
9,11.76
10,35.03
11,38.83
12,29.04
13,40.27
14,54.77
15,29.88
16,25.91
17,21.76
18,26.33
19,40.45
20,29.08
21,12.35
22,29.81
23,32.5
24,24.24
25,27.01
26,19.72
27,13.19
28,35.74
29,15.23
30,21.28
31,38.48
32,11.93
33,32.4
34,28.55
35,44.71
36,19.54
37,14.99
38,23.82
39,40.61
40,34.44
41,40.4
42,21.33
43,33.64
44,53.08
45,15.08
46,34.88
47,24.65
48,18.85
49,33.9
50,46.28
51,32.66
52,29.05
53,12.45
54,20.32
55,42.99
56,16.78
57,7.55
58,30.26
59,17.74
