task,cost
0,28.17
1,34.89
2,25.48
3,33.86
4,32.62
5,35.29
6,40.65
7,10.99
8,13.9
9,35.02
10,24.62
11,13.44
12,50.62
13,29.31
14,54.75
15,12.4
16,24.77
17,49.08
18,27.35
19,10.72
20,20.23
21,22.61
22,43.27
23,35.04
24,12.37
25,30.3
26,27.18
27,26.05
28,17.3
29,36.22
30,48.99
31,44.72
32,34.91
33,32.71
34,39.93
35,40.73
36,30.57
37,13.53
38,46.98
39,16.99
40,36.15
41,25.42
42,20.61
43,16.83
44,25.96
45,41.42
46,32.3
47,21.54
48,31.99
49,21.67
50,18.68
51,29.94
52,35.24
53,36.64
54,45.43
55,27.76
56,32.18
57,25.14
58,13.42
59,21.27
60,21.25
61,50.99
62,45.25
63,33.59
64,40.09
65,44.64
66,11.75
67,41.8
68,20.6
69,9.81
70,19.79
71,25.45
72,26.38
73,42.08
74,33.36
75,35.64
76,9.6
77,21.55
78,18.86
79,37.36
80,11.75
81,13.26
82,44.96
83,15.33
84,44.55
85,16.97
86,19.73
87,27.43
88,42.87
89,61.64
90,21.6
91,40.51
92,32.36
93,30.62
94,55.63
95,37.25
96,37.26
97,34.43
98,13.32
99,35.9
