task,cost
0,38.49
1,13.86
2,14.73
3,25.02
4,30.79
5,32.24
6,35.15
7,55.45
8,43.52
9,33.2
10,31.22
11,18.62
12,50.16
13,19.46
14,15.02
15,29.17
16,20.44
17,21.88
18,33.73
19,15.58
20,46.19
21,21.49
22,35.09
23,30.57
24,11.83
25,46.03
26,23.48
27,46.46
28,9.48
29,31.85
30,35.12
31,14.74
32,19.8
33,27.68
34,23.54
35,25.23
36,20.67
37,37.94
38,29.62
39,48.52
40,42.12
41,37.36
42,13.12
43,40.43
44,10.76
45,13.3
46,27.28
47,34.04
48,49.88
49,26.18
50,20.93
51,28.89
52,40.91
53,17.44
54,8.55
55,17.89
56,27.65
57,42.71
58,35.25
59,28.08
60,18.56
61,56.89
62,20.32
63,13.18
64,46.76
65,35.35
66,41.89
67,11.45
68,18.16
69,29.14
70,35.38
71,41.2
72,37.27
73,47.89
74,33.64
75,18.77
76,22.69
77,49.52
78,31.33
79,17.73
80,44.71
81,28.45
82,12.13
83,39.01
84,24.39
85,57.46
86,42.97
87,44.45
88,25.96
89,37.37
