src,dst,comm
0,85,1
0,5,2
0,77,6
0,72,3
1,59,8
2,18,6
2,75,10
2,85,1
3,8,8
3,22,5
4,20,6
4,28,3
5,31,8
6,7,7
6,24,10
6,30,3
7,42,3
7,50,7
8,75,8
9,17,8
10,60,6
11,66,7
11,22,3
11,33,3
12,59,3
12,34,5
12,78,10
12,81,4
13,29,4
13,23,10
13,25,6
14,81,9
14,23,7
14,22,10
15,18,4
15,36,2
15,87,9
16,75,8
16,38,4
17,55,3
17,45,4
17,42,8
17,25,2
18,55,3
18,43,6
19,69,9
20,86,1
20,39,7
20,75,8
20,23,8
21,30,4
21,37,1
22,59,9
23,65,1
24,54,3
24,72,2
25,59,4
26,27,2
27,49,9
27,32,10
27,54,1
28,31,4
28,43,9
29,39,4
29,85,7
29,52,2
29,79,5
30,74,2
30,77,6
30,59,5
30,60,8
31,34,6
32,72,9
33,66,4
33,53,10
33,56,8
34,35,6
34,81,6
34,78,8
34,66,4
35,65,10
35,46,2
35,57,10
36,62,8
36,89,8
36,47,4
36,65,4
37,68,8
37,75,5
38,78,3
38,55,3
38,67,5
38,69,2
39,50,9
39,45,2
40,68,3
40,62,8
41,89,6
41,48,3
42,51,2
42,69,10
42,54,4
43,73,9
44,66,1
45,63,2
45,50,8
45,72,7
46,66,1
46,71,3
47,77,2
47,57,8
48,83,4
48,75,7
49,86,2
49,68,9
49,54,1
49,71,7
50,53,1
51,64,5
51,70,4
52,87,9
52,85,8
52,72,10
52,64,3
53,78,1
54,84,7
54,74,3
55,87,4
56,70,7
56,75,6
56,89,2
57,66,1
58,70,2
58,87,8
59,75,9
59,74,6
60,80,5
61,65,4
61,82,6
61,88,8
61,62,9
62,70,9
62,88,9
62,76,9
62,73,2
63,89,10
64,89,5
64,75,6
64,74,2
64,80,10
65,84,6
65,77,4
65,68,5
65,76,6
66,84,1
66,71,5
67,69,2
68,73,4
68,75,3
69,81,1
70,76,1
70,79,8
71,85,10
71,72,9
71,74,3
72,84,8
73,79,10
73,81,9
73,82,10
73,89,5
74,87,9
74,75,8
74,84,9
74,80,6
75,83,9
76,85,6
77,89,2
77,84,8
77,85,2
77,83,9
78,83,5
79,81,7
79,80,9
79,84,7
80,81,4
80,84,10
80,86,9
80,89,6
81,89,4
82,88,4
82,87,1
82,86,5
82,83,10
83,84,4
84,87,1
84,88,10
85,86,5
85,88,10
85,87,6
85,89,7
86,88,2
86,87,1
86,89,8
87,88,10
87,89,4
88,89,1
