task,cost
0,19.69
1,43.86
2,33.57
3,18.03
4,15.56
5,41.37
6,13.52
7,53.35
8,32.06
9,30.39
10,15.24
11,11.64
12,22.74
13,40.98
14,35.49
15,26.92
16,16.3
17,29.24
18,53.35
19,36.43
20,37.31
21,30.45
22,36.64
23,44.11
24,37.66
25,47.6
26,17.28
27,32.42
28,20.7
29,40.27
30,50.93
31,34.39
32,45.41
33,52.28
34,50.52
35,33.03
36,37.31
37,46.32
38,36.04
39,33.47
40,53.16
41,39.17
42,24.02
43,30.05
44,7.83
45,62.01
46,19.87
47,34.05
48,35.77
49,32.42
50,18.39
51,34.3
52,21.27
53,32.06
54,43.44
55,29.5
56,17.73
57,30.43
58,11.58
59,52.61
60,32.4
61,51.37
62,18.77
63,19.35
64,42.39
65,30.62
66,28.52
67,7.71
68,35.14
69,60.11
