task,cost
0,28.43
1,10.75
2,10.39
3,38.92
4,20.28
5,38.88
6,20.5
7,39.33
8,19.31
9,53.86
10,50.44
11,38.48
12,14.68
13,20.95
14,11.36
15,17.47
16,29.81
17,27.38
18,19.84
19,36.47
20,17.49
21,41.78
22,9.4
23,9.55
24,25.84
25,34.71
26,40.27
27,9.57
28,11.0
29,11.31
30,45.82
31,15.34
32,46.98
33,21.06
34,27.41
35,29.96
36,12.92
37,17.56
38,55.8
39,12.54
40,47.11
41,32.52
42,37.9
43,50.16
44,30.51
45,36.26
46,35.81
47,29.43
48,13.67
49,15.53
50,8.06
51,17.15
52,33.77
53,38.15
54,23.83
55,22.83
56,27.82
57,49.91
58,31.6
59,27.42
60,56.6
61,25.15
62,29.99
63,25.41
64,16.32
65,13.41
66,39.58
67,16.67
68,19.21
69,9.39
