task,cost
0,41.84
1,19.97
2,28.25
3,19.93
4,33.35
5,26.38
6,27.72
7,35.79
8,25.71
9,14.42
10,25.39
11,44.58
12,43.02
13,28.92
14,39.17
15,25.07
16,36.51
17,20.91
18,29.3
19,38.06
20,40.63
21,36.82
22,44.34
23,46.48
24,30.68
25,10.92
26,39.36
27,10.91
28,26.08
29,26.2
30,46.44
31,26.9
32,25.43
33,23.16
34,28.93
35,21.97
36,8.44
37,60.66
38,16.15
39,17.82
40,48.15
41,53.3
42,44.24
43,18.49
44,29.72
45,32.8
46,31.09
47,43.74
48,16.43
49,33.46
50,19.75
51,38.19
52,12.23
53,46.23
54,11.72
55,17.21
56,33.99
57,48.02
58,16.74
59,35.96
