src,dst,comm
0,3,8
0,29,1
1,3,2
1,38,3
1,47,7
2,39,6
3,13,4
3,7,4
3,42,5
4,28,1
4,49,1
5,37,3
6,27,9
6,21,5
6,33,7
6,29,8
7,18,10
7,46,2
7,10,2
7,44,1
8,48,10
9,15,10
9,30,5
10,35,1
10,21,7
11,22,2
11,49,7
12,24,9
12,47,5
12,34,2
12,18,2
13,39,2
13,15,4
14,42,10
14,40,2
14,36,10
14,30,3
15,39,6
15,36,2
15,44,5
15,38,5
16,34,6
17,49,9
17,33,6
17,37,5
18,42,4
18,38,2
18,41,1
18,37,6
19,39,4
20,24,9
21,23,8
21,30,3
21,39,6
21,32,9
22,44,9
22,23,1
22,35,4
22,32,9
23,45,6
23,43,10
24,28,5
24,41,7
25,41,1
25,45,3
25,30,1
26,41,3
26,42,9
26,37,6
26,38,2
27,36,9
27,28,9
27,41,7
27,32,2
28,43,5
29,46,5
29,41,5
30,43,10
30,44,7
31,42,1
31,35,4
32,40,8
33,37,2
34,40,10
34,44,7
34,36,5
34,35,9
35,37,10
36,37,7
37,38,7
37,48,6
37,43,4
38,41,10
39,44,10
40,47,1
40,48,4
41,44,10
42,45,10
42,47,8
42,44,8
42,48,6
43,47,2
43,49,8
43,45,4
44,45,8
45,46,10
45,48,6
46,47,2
46,48,7
47,48,5
48,49,3
