task,cost
0,24.65
1,44.89
2,15.88
3,18.03
4,12.57
5,31.51
6,47.6
7,25.2
8,20.16
9,40.81
10,27.28
11,51.29
12,37.05
13,37.71
14,21.12
15,12.51
16,52.79
17,35.66
18,27.87
19,28.73
20,27.34
21,31.4
22,17.22
23,8.33
24,14.22
25,19.87
26,54.02
27,33.12
28,25.97
29,9.78
30,9.67
31,24.93
32,32.77
33,18.68
34,38.27
35,38.34
36,41.79
37,34.53
38,39.32
39,13.94
40,24.75
41,28.21
42,42.61
43,33.6
44,29.26
45,48.09
46,38.08
47,17.89
48,29.02
49,13.24
50,20.57
51,11.96
52,10.98
53,45.08
54,33.35
55,29.08
56,25.33
57,15.74
58,43.36
59,11.14
60,50.69
61,31.13
62,44.25
63,25.24
64,27.58
65,15.9
66,12.04
67,30.35
68,23.26
69,9.78
70,39.13
71,26.66
72,31.89
73,12.16
74,45.57
75,32.36
76,18.48
77,29.21
78,31.98
79,30.4
80,37.37
81,9.09
82,38.22
83,31.94
84,24.32
85,25.28
86,34.71
87,13.04
88,26.82
89,44.22
