task,cost
0,7.75
1,11.17
2,33.27
3,31.3
4,21.49
5,42.1
6,10.98
7,28.63
8,13.95
9,34.5
10,38.6
11,21.78
12,27.25
13,17.98
14,8.7
15,49.46
16,46.99
17,39.86
18,11.74
19,43.72
20,55.04
21,13.14
22,32.09
23,45.76
24,32.53
25,31.65
26,24.07
27,8.88
28,30.65
29,38.81
30,36.14
31,41.07
32,53.16
33,29.46
34,8.31
35,36.78
36,44.71
37,31.59
38,59.06
39,43.66
40,42.73
41,18.43
42,24.06
43,39.35
44,25.22
45,9.59
46,31.31
47,42.23
48,24.02
49,28.64
50,33.03
51,50.15
52,44.4
53,19.36
54,41.65
55,16.36
56,40.41
57,47.78
58,24.9
59,32.86
