task,cost
0,52.24
1,34.06
2,15.35
3,12.12
4,16.05
5,25.2
6,43.36
7,8.46
8,48.73
9,54.29
10,43.07
11,33.79
12,28.61
13,36.56
14,23.69
15,25.86
16,14.58
17,45.52
18,45.85
19,27.38
20,44.57
21,13.93
22,40.76
23,11.1
24,37.05
25,10.21
26,39.12
27,18.54
28,33.65
29,32.6
30,38.78
31,28.62
32,47.66
33,20.92
34,13.86
35,30.8
36,21.05
37,33.21
38,43.0
39,28.45
40,42.14
41,12.8
42,22.16
43,28.86
44,17.47
45,11.25
46,32.17
47,25.22
48,42.04
49,24.89
50,33.34
51,25.49
52,15.33
53,25.16
54,14.19
55,13.77
56,17.43
57,27.49
58,41.07
59,35.13
