task,cost
0,18.98
1,13.79
2,10.36
3,27.86
4,12.49
5,9.27
6,15.26
7,46.43
8,14.45
9,37.24
10,32.27
11,31.33
12,24.59
13,18.59
14,20.32
15,20.61
16,26.96
17,24.09
18,26.65
19,11.03
20,39.67
21,25.51
22,19.04
23,8.64
24,34.66
25,22.41
26,14.39
27,36.09
28,32.66
29,30.44
30,16.94
31,37.91
32,24.33
33,39.79
34,44.31
35,53.11
36,46.64
37,14.81
38,41.46
39,32.28
40,19.53
41,36.12
42,15.92
43,34.49
44,19.61
45,16.61
46,28.59
47,36.49
48,55.18
49,51.69
50,29.2
51,32.04
52,19.84
53,44.89
54,18.05
55,28.72
56,8.18
57,21.14
58,21.97
59,10.95
60,20.5
61,30.26
62,30.76
63,46.3
64,33.39
65,18.31
66,9.89
67,15.14
68,47.96
69,23.94
70,40.1
71,37.11
72,25.38
73,33.14
74,29.48
75,33.76
76,36.26
77,27.34
78,37.52
79,39.24
80,50.13
81,26.76
82,27.77
83,45.97
84,13.65
85,16.03
86,34.1
87,56.41
88,9.41
89,29.52
