task,cost
0,12.26
1,15.71
2,29.93
3,12.15
4,28.32
5,16.84
6,57.67
7,14.16
8,16.21
9,33.36
10,13.91
11,19.53
12,36.24
13,46.22
14,10.51
15,13.83
16,31.85
17,18.43
18,32.65
19,32.79
20,47.82
21,35.01
22,15.17
23,24.3
24,14.25
25,24.24
26,29.82
27,32.9
28,41.2
29,60.73
30,36.15
31,44.29
32,10.05
33,42.81
34,40.97
35,43.14
36,54.34
37,54.64
38,41.76
39,49.66
40,36.02
41,46.57
42,24.25
43,22.86
44,25.07
45,22.04
46,33.04
47,30.57
48,13.88
49,8.78
50,41.39
51,37.55
52,49.41
53,35.98
54,16.81
55,34.99
56,8.72
57,55.9
58,52.83
59,22.19
60,50.47
61,32.98
62,33.62
63,31.69
64,21.65
65,34.29
66,52.84
67,14.42
68,28.71
69,22.01
70,10.99
71,30.63
72,12.69
73,47.24
74,26.94
75,10.94
76,16.28
77,53.55
78,34.31
79,19.25
80,9.81
81,52.43
82,26.29
83,28.71
84,13.68
85,43.37
86,50.81
87,38.0
88,48.68
89,18.77
