src,dst,comm
0,96,9
0,20,5
1,61,4
2,18,6
2,67,5
2,51,7
2,39,10
3,15,7
3,56,2
4,50,8
4,31,5
4,52,4
5,75,4
6,24,2
7,79,3
7,99,3
7,16,4
7,9,2
8,94,2
8,18,10
8,33,7
8,56,4
9,65,3
9,64,10
9,18,8
9,95,6
10,84,3
11,99,6
11,72,9
11,81,10
11,36,8
12,56,3
12,71,7
12,53,5
13,92,6
14,55,1
14,64,6
15,58,2
15,91,9
15,25,9
16,59,7
17,43,1
17,60,6
18,42,5
18,91,2
18,70,3
18,35,7
19,45,6
19,56,2
19,30,7
20,64,8
20,43,9
20,72,2
20,22,10
21,55,4
22,33,6
22,70,2
22,31,7
23,26,4
23,81,9
23,97,1
24,55,6
24,32,4
24,56,7
24,44,7
25,64,10
25,68,4
25,40,8
25,82,7
26,92,9
26,33,7
27,50,8
27,44,2
28,61,2
28,62,9
28,96,2
29,95,6
29,62,2
30,52,4
31,73,10
32,85,2
32,41,4
32,38,2
32,58,8
33,58,5
33,94,6
34,97,2
34,68,6
34,99,4
34,76,9
35,83,2
35,43,9
36,53,3
36,91,5
36,96,10
37,64,2
37,51,5
37,53,1
38,54,5
38,70,7
38,85,3
39,97,4
39,59,3
39,74,2
40,59,2
40,80,1
40,87,6
41,77,4
41,64,8
41,85,9
42,85,9
42,58,9
42,68,5
43,62,10
43,75,2
43,82,4
44,97,3
45,46,4
46,48,4
46,69,2
47,60,8
47,48,2
47,91,7
47,57,4
48,92,6
48,66,8
49,51,4
49,80,5
50,66,2
50,93,7
51,67,9
51,96,10
51,93,7
51,94,6
52,79,6
52,61,7
52,77,9
53,79,7
53,85,4
53,71,9
53,99,8
54,76,2
55,68,1
55,60,10
55,88,4
56,87,9
56,70,2
57,87,6
57,97,1
58,99,7
59,80,1
59,89,5
59,61,3
60,85,9
60,74,3
60,81,8
61,75,3
61,68,8
61,87,2
61,97,2
62,89,1
62,90,3
62,76,10
62,81,8
63,94,8
63,95,9
64,78,10
64,81,6
64,76,5
64,74,5
65,88,9
65,90,5
65,76,2
65,68,2
66,82,6
67,93,6
67,82,1
67,79,1
68,90,4
68,76,7
68,85,5
68,72,4
69,72,7
69,86,1
69,81,8
69,76,9
70,71,9
71,79,8
71,96,8
71,99,3
71,95,9
72,97,8
73,90,10
73,85,5
73,86,6
74,93,5
74,99,6
74,77,10
75,98,5
75,88,4
76,91,10
77,78,7
77,79,2
77,86,7
77,99,6
78,93,8
78,81,8
78,94,9
78,79,10
79,86,10
80,82,8
80,83,2
80,81,2
80,93,3
81,99,9
81,94,5
81,85,4
82,98,7
82,95,3
82,88,2
83,86,3
83,84,7
83,89,3
83,96,8
84,97,1
84,92,8
84,90,6
84,99,1
85,93,4
85,97,5
86,89,9
86,93,3
86,94,8
87,96,9
87,88,3
88,94,8
88,96,1
88,93,8
88,92,3
89,95,1
90,97,2
90,95,8
91,99,2
91,96,2
91,98,10
91,93,2
92,98,5
92,93,3
92,94,2
93,98,10
93,95,9
93,99,9
93,96,8
94,96,7
94,98,6
94,97,5
95,98,6
95,97,7
95,96,3
96,97,9
96,98,3
96,99,6
97,99,5
98,99,2
