task,cost
0,51.99
1,18.92
2,32.01
3,15.09
4,44.01
5,30.45
6,14.7
7,12.34
8,30.91
9,13.25
10,36.95
11,23.27
12,36.86
13,30.58
14,31.41
15,19.48
16,41.27
17,29.38
18,30.81
19,10.45
20,16.59
21,48.67
22,46.12
23,39.78
24,37.53
25,41.14
26,33.57
27,17.47
28,44.12
29,47.22
30,19.11
31,41.73
32,24.75
33,30.34
34,22.79
35,29.42
36,18.37
37,38.15
38,10.82
39,12.68
40,32.32
41,35.9
42,41.86
43,42.36
44,23.41
45,28.36
46,39.4
47,13.95
48,49.18
49,17.13
50,16.9
51,15.7
52,30.78
53,38.63
54,31.78
55,51.62
56,10.66
57,36.7
58,19.17
59,26.58
60,42.17
61,14.28
62,32.17
63,28.0
64,46.96
65,26.89
66,23.3
67,52.71
68,37.61
69,38.44
70,21.86
71,12.27
72,21.39
73,30.95
74,36.7
75,13.04
76,21.65
77,14.44
78,9.94
79,44.12
80,26.84
81,32.51
82,37.36
83,26.23
84,29.2
85,29.58
86,25.12
87,37.57
88,41.01
89,9.78
90,36.26
91,21.67
92,15.59
93,34.2
94,38.11
95,21.79
96,32.52
97,40.83
98,18.79
99,16.2
