src,dst,comm
0,18,9
0,23,3
0,28,9
1,6,8
1,25,4
1,10,5
2,17,4
3,18,5
3,17,4
3,4,1
3,6,4
4,14,7
5,13,10
6,24,5
7,8,7
7,29,8
7,14,6
7,23,3
8,18,8
8,15,8
9,15,3
10,12,2
10,16,10
11,26,1
11,25,1
11,17,4
12,18,10
12,22,5
12,17,5
12,24,5
13,18,7
13,27,4
13,16,8
13,26,6
14,15,3
14,29,10
14,20,8
14,23,8
15,23,9
15,22,4
16,18,2
16,20,1
17,24,7
17,27,2
17,22,2
18,22,6
19,20,4
19,21,3
19,26,3
20,23,4
21,28,4
22,24,4
22,25,1
23,27,5
23,28,4
24,29,4
24,27,1
24,25,8
24,26,8
25,28,4
25,27,6
25,26,4
26,29,3
26,27,7
26,28,1
27,29,2
28,29,6
