src,dst,comm
0,23,4
0,12,3
0,4,7
0,19,7
1,18,9
1,31,6
1,20,10
2,39,6
2,11,10
2,30,4
3,18,4
3,38,4
3,33,8
3,15,10
4,22,6
4,33,6
5,7,3
5,11,9
5,31,9
6,28,5
6,13,3
6,26,7
7,16,1
8,25,5
8,19,6
9,34,8
10,20,9
11,34,3
11,20,7
11,24,6
12,19,3
13,28,3
13,33,4
14,36,8
15,20,5
15,16,2
15,34,5
15,39,9
16,31,1
16,35,8
16,26,9
16,32,6
17,37,10
18,20,10
18,30,4
18,25,1
19,36,2
19,35,2
19,29,2
20,29,5
20,35,3
21,34,5
21,38,4
21,22,9
21,25,8
22,25,5
23,29,6
23,34,6
24,33,1
24,25,7
25,32,2
25,38,10
25,31,5
25,36,4
26,37,7
27,38,9
27,32,10
28,30,5
28,38,7
28,29,10
29,39,7
29,35,10
29,30,8
30,33,1
30,38,8
30,34,7
30,37,8
31,35,1
31,37,3
31,33,2
31,34,6
32,39,5
33,35,2
33,36,1
33,39,2
34,39,10
35,37,6
36,38,8
37,39,2
37,38,5
38,39,3
