task,cost
0,51.43
1,15.99
2,30.35
3,45.6
4,21.14
5,41.06
6,22.34
7,34.11
8,29.94
9,27.89
10,27.99
11,10.71
12,22.98
13,25.71
14,41.35
15,44.39
16,11.69
17,18.91
18,53.92
19,46.44
20,29.71
21,12.82
22,38.71
23,40.77
24,24.01
25,20.85
26,30.22
27,36.42
28,8.69
29,34.47
30,49.55
31,17.98
32,17.16
33,10.43
34,33.97
35,18.42
36,30.12
37,35.56
38,25.83
39,16.95
40,14.35
41,12.77
42,40.19
43,26.82
44,21.05
45,42.34
46,24.6
47,36.59
48,45.54
49,28.17
50,28.04
51,8.29
52,21.26
53,47.67
54,49.86
55,21.9
56,41.34
57,15.95
58,9.44
59,13.25
60,19.47
61,51.44
62,15.34
63,18.08
64,12.35
65,46.64
66,17.98
67,19.93
68,27.82
69,26.98
70,29.44
71,23.58
72,22.08
73,17.8
74,39.83
75,12.22
76,46.8
77,27.66
78,46.15
79,12.26
