task,cost
0,38.68
1,30.12
2,14.83
3,48.36
4,46.98
5,9.95
6,49.27
7,46.8
8,15.37
9,38.32
10,22.18
11,26.51
12,47.6
13,45.34
14,26.06
15,28.97
16,44.93
17,28.0
18,24.54
19,50.34
20,8.83
21,30.31
22,37.87
23,19.89
24,47.13
25,22.92
26,13.97
27,27.64
28,23.52
29,27.11
30,13.57
31,33.36
32,42.6
33,15.15
34,26.85
35,25.56
36,12.01
37,22.11
38,25.09
39,29.66
40,9.64
41,50.94
42,15.39
43,22.92
44,51.61
45,24.53
46,11.58
47,12.32
48,36.86
49,31.14
50,29.97
51,30.36
52,35.58
53,22.84
54,21.62
55,41.47
56,18.33
57,23.23
58,34.67
59,44.8
60,40.94
61,17.7
62,46.91
63,42.59
64,25.06
65,19.79
66,40.06
67,34.7
68,16.32
69,17.48
70,15.59
71,24.77
72,21.11
73,14.79
74,29.8
75,43.34
76,54.77
77,29.67
78,32.82
79,22.28
