task,cost
0,42.95
1,48.27
2,8.8
3,28.69
4,13.13
5,42.63
6,46.33
7,19.67
8,11.3
9,20.58
10,30.53
11,12.64
12,23.11
13,13.45
14,43.79
15,11.94
16,60.46
17,18.6
18,45.7
19,23.71
20,34.14
21,55.71
22,33.77
23,43.46
24,34.99
25,39.48
26,25.77
27,28.72
28,14.29
29,40.92
30,11.24
31,13.45
32,12.32
33,20.61
34,24.83
35,46.79
36,29.04
37,36.73
38,14.71
39,38.1
40,10.36
41,29.1
42,18.42
43,32.25
44,39.12
45,12.39
46,23.02
47,39.03
48,27.42
49,42.52
50,21.92
51,38.89
52,13.61
53,33.66
54,34.85
55,13.86
56,15.64
57,38.2
58,10.74
59,44.19
60,35.32
61,17.71
62,16.93
63,32.78
64,31.95
65,36.68
66,25.01
67,37.18
68,47.42
69,33.26
70,17.53
71,26.77
72,42.57
73,20.32
74,35.71
75,42.44
76,23.47
77,39.64
78,38.06
79,10.43
80,33.59
81,32.04
82,36.12
83,33.53
84,48.24
85,35.04
86,36.18
87,34.24
88,27.43
89,27.59
90,15.82
91,16.8
92,22.23
93,44.64
94,36.15
95,48.53
96,47.19
97,15.59
98,46.36
99,17.46
