task,cost
0,32.23
1,22.53
2,54.32
3,20.49
4,31.26
5,50.77
6,38.93
7,43.02
8,41.67
9,26.6
10,21.44
11,27.18
12,19.42
13,10.73
14,20.77
15,33.99
16,16.35
17,29.13
18,51.58
19,41.45
20,54.27
21,44.11
22,34.9
23,35.47
24,32.01
25,31.74
26,54.52
27,23.55
28,18.09
29,45.53
30,20.84
31,54.24
32,29.57
33,15.57
34,41.32
35,38.84
36,35.93
37,33.67
38,27.75
39,31.37
40,36.51
41,28.43
42,12.21
43,20.95
44,9.23
45,29.46
46,27.0
47,45.65
48,31.53
49,17.01
50,25.58
51,40.99
52,22.67
53,19.02
54,42.97
55,45.75
56,23.18
57,36.22
58,20.75
59,22.71
60,13.75
61,31.0
62,28.18
63,39.47
64,36.69
65,28.74
66,16.79
67,10.49
68,13.36
69,12.24
70,19.58
71,8.61
72,24.53
73,22.98
74,26.99
75,22.05
76,42.4
77,39.46
78,17.98
79,33.63
80,21.42
81,16.67
82,17.54
83,20.92
84,25.5
85,33.33
86,26.95
87,36.0
88,15.39
89,11.63
90,9.82
91,28.9
92,39.36
93,46.92
94,8.55
95,9.04
96,26.75
97,12.99
98,46.16
99,43.58
