task,cost
0,47.92
1,9.83
2,36.96
3,31.68
4,21.34
5,41.59
6,25.77
7,43.38
8,28.99
9,28.74
10,40.55
11,18.63
12,16.17
13,35.63
14,14.62
15,59.91
16,23.19
17,31.98
18,33.28
19,16.0
20,44.39
21,32.38
22,14.32
23,19.47
24,19.5
25,45.68
26,24.3
27,28.45
28,16.9
29,34.23
30,22.14
31,24.35
32,32.59
33,14.66
34,38.25
35,43.39
36,31.92
37,58.64
38,19.25
39,32.12
40,58.52
41,33.05
42,14.15
43,45.5
44,34.38
45,24.22
46,18.39
47,26.42
48,24.8
49,32.11
50,32.44
51,11.94
52,27.86
53,34.11
54,20.99
55,27.3
56,54.93
57,16.46
58,57.89
59,51.33
60,16.67
61,30.38
62,35.71
63,25.1
64,24.54
65,30.26
66,56.16
67,61.69
68,25.23
69,28.25
70,25.89
71,33.62
72,23.5
73,38.61
74,11.31
75,12.01
76,44.27
77,46.25
78,9.71
79,30.83
80,12.79
81,35.94
82,12.26
83,18.98
84,34.45
85,24.98
86,12.47
87,15.87
88,30.88
89,50.68
