src,dst,comm
0,1,4
0,7,7
0,2,1
0,58,6
1,74,2
1,63,6
1,66,1
2,18,10
2,15,10
2,40,8
2,71,10
3,70,7
3,43,2
4,24,10
4,11,3
4,12,8
5,19,1
5,73,1
6,23,9
6,78,5
6,79,4
7,77,4
7,12,2
7,26,8
7,8,6
8,51,9
9,63,1
9,39,8
10,19,6
10,77,4
10,25,10
11,61,1
11,73,3
11,38,2
11,33,3
12,66,10
13,50,10
13,17,3
14,35,5
15,44,8
15,61,3
16,57,1
16,20,4
16,67,3
17,45,8
17,37,6
17,56,6
18,58,1
18,21,2
19,70,4
19,77,6
19,58,7
20,58,9
20,42,3
20,28,3
20,65,10
21,36,3
21,78,1
21,79,2
21,32,7
22,23,8
22,39,8
22,44,10
22,70,2
23,38,10
23,48,5
23,67,5
23,73,7
24,68,1
25,59,1
26,29,2
26,56,9
26,79,9
27,57,7
27,61,10
28,71,4
28,70,6
28,45,1
29,74,1
29,67,5
29,62,4
29,61,1
30,32,1
30,31,3
30,35,8
31,53,6
31,51,1
32,67,8
32,51,8
32,59,10
32,40,8
33,54,3
33,78,9
33,67,7
33,56,6
34,39,6
34,79,6
34,44,8
34,59,9
35,60,7
35,71,10
36,45,10
37,68,2
37,54,10
37,62,8
37,48,7
38,75,8
38,43,6
38,61,6
38,55,2
39,55,1
40,57,4
40,48,9
40,73,2
41,59,8
42,64,4
42,67,1
43,74,1
43,45,9
44,65,2
44,70,4
44,54,9
44,63,7
45,55,5
45,75,8
45,51,7
46,73,7
46,78,5
47,72,8
48,76,7
48,67,9
48,54,10
48,75,5
49,72,7
50,71,7
50,51,3
50,63,1
51,78,2
51,53,8
52,67,6
53,65,1
53,74,2
53,62,6
54,58,1
54,76,3
54,74,6
55,72,1
56,71,8
57,60,10
57,69,7
57,75,10
57,68,1
58,73,6
59,75,6
59,69,8
59,60,5
59,67,6
60,70,9
60,69,7
60,74,6
61,68,1
61,75,1
61,64,1
62,70,4
62,65,2
62,64,4
63,67,1
64,78,4
64,77,5
64,68,3
65,73,4
66,72,6
66,78,5
66,68,6
66,74,6
67,72,5
67,79,9
67,77,7
67,74,6
68,77,9
69,79,5
69,71,4
70,73,7
70,71,9
70,79,8
71,72,7
71,73,2
71,77,6
71,76,4
72,73,7
73,74,9
73,75,2
73,76,10
73,79,1
74,75,9
75,79,4
75,76,2
75,78,7
76,78,9
76,79,5
76,77,10
77,78,2
78,79,10
