task,cost
0,36.9
1,14.22
2,31.6
3,9.23
4,55.4
5,11.26
6,46.27
7,53.43
8,43.71
9,36.95
10,18.94
11,17.9
12,27.9
13,40.32
14,13.08
15,13.43
16,26.55
17,58.36
18,21.62
19,15.76
20,26.6
21,29.66
22,40.77
23,26.71
24,38.07
25,42.37
26,28.52
27,31.84
28,29.09
29,12.15
30,45.32
31,20.3
32,30.09
33,48.47
34,17.04
35,11.92
36,11.17
37,26.22
38,25.3
39,9.86
40,52.6
41,26.43
42,26.66
43,17.22
44,23.9
45,36.22
46,21.0
47,37.44
48,46.72
49,47.4
50,45.95
51,11.26
52,25.9
53,13.59
54,37.71
55,31.34
56,24.34
57,37.1
58,40.76
59,9.72
