src,dst,comm
0,16,6
1,50,6
2,46,1
3,50,10
3,24,10
3,21,1
4,11,4
5,65,6
5,43,4
6,64,1
6,41,2
6,14,4
7,47,2
7,31,9
7,40,9
7,44,1
8,15,8
9,60,10
10,60,10
10,47,3
10,32,6
11,28,6
11,64,6
12,54,5
12,67,10
12,42,8
12,23,7
13,19,3
13,17,6
13,36,3
13,45,8
14,65,8
15,44,6
15,16,10
16,53,8
16,30,1
17,36,6
17,69,7
17,31,5
18,63,2
19,43,7
19,63,10
19,53,3
20,52,8
20,42,6
20,61,3
21,49,3
21,35,6
22,45,6
22,67,3
23,59,10
23,42,9
24,26,8
24,31,8
24,29,9
24,63,6
25,26,6
25,68,3
26,65,2
26,52,7
27,36,8
27,43,1
27,68,4
28,62,6
28,50,5
28,69,1
28,38,4
29,61,3
29,38,9
29,54,8
29,48,7
30,60,2
31,40,5
31,46,8
31,32,9
31,53,8
32,40,8
32,37,9
32,33,7
33,35,1
33,50,8
33,67,4
34,64,5
35,63,10
35,36,3
35,50,1
35,53,6
36,54,3
37,38,2
37,66,10
38,69,3
38,40,9
38,59,4
39,57,2
40,45,9
41,42,10
41,59,4
41,58,1
41,62,9
42,66,1
42,65,10
43,55,6
43,60,1
44,67,2
44,50,4
45,64,5
45,69,8
46,63,4
46,50,10
47,52,6
48,62,5
48,61,10
48,60,4
48,69,6
49,52,6
49,54,6
49,51,4
49,67,4
50,65,6
50,61,4
50,62,6
51,52,7
51,66,10
52,57,4
52,55,2
52,69,3
52,54,4
53,65,1
54,67,8
54,64,1
55,61,4
55,68,4
55,57,7
55,65,5
56,60,8
57,58,7
57,66,5
57,64,10
58,63,4
58,66,6
58,68,3
58,65,8
59,66,10
59,64,2
59,68,7
60,63,4
60,68,8
60,64,3
60,69,1
61,68,6
62,65,5
62,64,7
63,69,3
63,68,9
64,69,5
64,67,4
64,66,8
64,68,3
65,67,1
65,66,9
65,68,8
66,69,4
66,67,3
66,68,5
67,69,8
67,68,4
68,69,4
