task,cost
0,37.52
1,29.84
2,36.34
3,26.52
4,29.63
5,16.02
6,19.9
7,27.63
8,29.69
9,36.42
10,18.75
11,11.37
12,47.76
13,20.45
14,14.84
15,41.37
16,25.8
17,34.62
18,17.78
19,44.19
20,41.1
21,26.37
22,22.18
23,50.37
24,11.63
25,27.89
26,9.48
27,13.14
28,43.46
29,15.92
30,31.81
31,18.41
32,45.51
33,24.88
34,42.91
35,24.25
36,21.65
37,10.82
38,45.73
39,13.59
40,49.13
41,37.11
42,22.25
43,33.09
44,31.64
45,33.93
46,26.31
47,34.59
48,39.47
49,8.52
50,27.87
51,25.72
52,44.33
53,30.93
54,38.68
55,38.01
56,19.39
57,7.96
58,44.41
59,42.04
60,17.17
61,29.05
62,15.64
63,11.38
64,31.17
65,38.23
66,15.24
67,16.1
68,19.37
69,8.08
70,57.56
71,31.56
72,23.95
73,12.01
74,18.46
75,18.27
76,22.55
77,21.59
78,13.04
79,29.67
