task,cost
0,39.98
1,49.32
2,54.15
3,47.28
4,39.61
5,32.1
6,35.2
7,41.12
8,34.06
9,34.8
10,21.52
11,24.19
12,27.9
13,33.39
14,28.06
15,41.2
16,23.19
17,11.95
18,29.3
19,14.66
20,22.39
21,14.95
22,53.4
23,18.88
24,17.99
25,20.25
26,19.15
27,8.28
28,41.99
29,32.71
30,27.16
31,31.93
32,32.15
33,42.77
34,14.37
35,16.5
36,53.44
37,55.71
38,13.44
39,30.45
40,35.58
41,49.98
42,35.03
43,23.35
44,42.77
45,38.27
46,28.25
47,10.67
48,32.75
49,21.71
50,27.51
51,12.12
52,42.85
53,25.57
54,42.37
55,37.58
56,26.88
57,25.71
58,39.96
59,10.75
