task,cost
0,10.19
1,15.96
2,20.32
3,38.05
4,32.45
5,13.93
6,26.61
7,50.64
8,17.92
9,15.59
10,24.97
11,40.09
12,13.72
13,42.68
14,16.69
15,16.35
16,39.15
17,40.07
18,13.32
19,15.33
20,31.44
21,57.36
22,47.44
23,58.07
24,25.67
25,19.12
26,14.42
27,25.52
28,27.23
29,43.42
30,26.6
31,34.09
32,15.78
33,25.2
34,29.95
35,51.23
36,33.84
37,22.56
38,15.54
39,15.05
40,30.69
41,48.19
42,20.04
43,26.86
44,22.24
45,52.02
46,43.64
47,12.95
48,40.67
49,29.58
50,44.92
51,28.98
52,49.24
53,14.27
54,11.92
55,36.73
56,11.87
57,37.27
58,58.28
59,26.73
60,18.57
61,27.34
62,51.42
63,22.77
64,31.24
65,34.48
66,51.56
67,53.81
68,14.83
69,45.76
70,44.69
71,18.71
72,26.79
73,35.52
74,24.66
75,16.68
76,53.11
77,33.91
78,12.23
79,24.51
80,39.46
81,36.38
82,46.34
83,9.47
84,11.3
85,18.71
86,18.04
87,38.87
88,16.31
89,16.33
