task,cost
0,39.39
1,26.9
2,18.16
3,36.05
4,39.85
5,9.62
6,27.57
7,22.34
8,30.39
9,14.68
10,37.94
11,21.22
12,15.13
13,57.44
14,36.9
15,22.96
16,39.51
17,34.26
18,34.63
19,41.73
20,12.27
21,27.52
22,18.53
23,36.33
24,24.62
25,44.1
26,12.1
27,21.62
28,35.07
29,28.71
30,24.12
31,17.0
32,31.39
33,14.81
34,47.26
35,24.34
36,13.0
37,17.57
38,24.05
39,11.42
40,53.4
41,42.01
42,35.49
43,35.8
44,37.53
45,47.3
46,29.79
47,41.24
48,16.99
49,22.96
50,23.91
51,15.6
52,30.63
53,45.14
54,36.32
55,28.52
56,10.31
57,37.11
58,37.83
59,26.58
60,11.23
61,21.84
62,48.85
63,24.57
64,53.27
65,21.89
66,23.55
67,25.64
68,24.91
69,35.61
70,20.55
71,44.91
72,13.91
73,21.32
74,34.52
75,36.63
76,10.48
77,34.91
78,22.95
79,44.19
