task,cost
0,46.84
1,50.78
2,45.07
3,35.95
4,56.42
5,19.93
6,47.43
7,31.29
8,43.9
9,11.76
10,22.39
11,29.74
12,25.67
13,46.22
14,36.9
15,23.47
16,46.41
17,50.32
18,48.15
19,21.47
20,42.71
21,11.88
22,24.2
23,25.15
24,33.43
25,27.46
26,35.68
27,34.94
28,15.06
29,48.54
30,30.02
31,46.08
32,27.3
33,37.63
34,19.46
35,27.67
36,35.47
37,45.98
38,34.65
39,25.96
40,18.0
41,28.7
42,37.5
43,33.15
44,27.59
45,43.74
46,35.86
47,38.26
48,8.66
49,13.13
50,8.94
51,24.88
52,10.86
53,57.49
54,46.95
55,34.19
56,12.91
57,56.6
58,35.7
59,35.37
