task,cost
0,47.65
1,9.94
2,19.57
3,43.72
4,12.56
5,20.01
6,9.66
7,16.32
8,9.47
9,22.43
10,36.81
11,13.03
12,44.34
13,51.09
14,45.22
15,46.97
16,10.29
17,28.12
18,60.3
19,15.28
20,48.15
21,42.7
22,15.56
23,39.2
24,28.02
25,15.56
26,34.13
27,62.4
28,25.79
29,34.55
30,11.81
31,21.57
32,19.99
33,35.97
34,36.72
35,31.08
36,42.34
37,19.11
38,21.29
39,37.15
40,26.62
41,37.42
42,44.49
43,20.03
44,43.52
45,15.64
46,22.82
47,42.71
48,27.62
49,15.6
50,33.89
51,25.94
52,38.22
53,33.02
54,29.68
55,52.17
56,35.42
57,33.79
58,49.78
59,23.92
60,46.02
61,40.24
62,12.89
63,56.98
64,38.56
65,21.29
66,25.97
67,22.16
68,41.82
69,38.1
