task,cost
0,22.2
1,50.13
2,14.58
3,33.77
4,26.1
5,10.62
6,30.96
7,39.35
8,10.62
9,10.79
10,35.61
11,48.54
12,27.62
13,40.96
14,55.61
15,40.47
16,10.86
17,13.6
18,16.74
19,36.37
20,51.77
21,51.9
22,38.09
23,11.67
24,13.6
25,35.05
26,19.42
27,35.18
28,31.65
29,15.81
30,33.34
31,38.46
32,30.24
33,11.31
34,34.88
35,50.42
36,10.47
37,30.01
38,41.61
39,51.73
40,31.24
41,12.65
42,31.47
43,25.18
44,44.55
45,26.21
46,28.62
47,50.72
48,37.58
49,29.92
50,40.39
51,12.51
52,21.65
53,15.32
54,46.33
55,24.75
56,14.83
57,19.45
58,37.16
59,30.31
