task,cost
0,43.34
1,48.28
2,18.29
3,31.6
4,47.17
5,19.98
6,40.85
7,61.3
8,12.42
9,34.65
10,15.69
11,18.07
12,26.58
13,31.03
14,20.51
15,17.32
16,32.39
17,18.24
18,44.75
19,57.45
20,39.61
21,36.08
22,14.48
23,22.47
24,16.52
25,15.04
26,42.32
27,33.77
28,50.01
29,44.25
30,18.02
31,41.98
32,43.49
33,10.52
34,30.46
35,34.71
36,17.23
37,16.36
38,26.26
39,21.62
40,54.03
41,19.69
42,11.87
43,14.24
44,30.67
45,46.43
46,48.05
47,48.02
48,49.89
49,33.91
50,40.33
51,37.52
52,23.03
53,9.08
54,38.2
55,34.67
56,56.68
57,20.77
58,39.53
59,28.59
60,20.88
61,10.59
62,37.74
63,18.0
64,44.67
65,35.31
66,9.93
67,56.35
68,14.01
69,16.5
70,46.08
71,21.21
72,23.04
73,38.15
74,32.87
75,24.15
76,33.25
77,30.14
78,24.92
79,24.71
80,11.8
81,26.04
82,8.85
83,13.89
84,18.54
85,38.26
86,55.64
87,24.69
88,10.79
89,21.82
