task,cost
0,17.33
1,26.23
2,39.73
3,35.94
4,45.46
5,14.5
6,15.08
7,10.87
8,32.39
9,42.87
10,35.01
11,22.99
12,39.08
13,22.36
14,28.92
15,22.38
16,40.33
17,10.43
18,28.92
19,17.1
20,9.46
21,35.27
22,23.61
23,36.23
24,34.96
25,54.53
26,20.42
27,37.06
28,40.13
29,30.67
30,44.64
31,37.22
32,21.26
33,17.25
34,40.66
35,17.03
36,16.44
37,19.92
38,48.3
39,17.66
40,20.57
41,11.51
42,39.75
43,45.04
44,39.65
45,38.16
46,21.75
47,52.21
48,36.99
49,37.25
50,24.29
51,21.67
52,13.08
53,10.74
54,14.33
55,14.01
56,39.17
57,18.09
58,40.21
59,48.39
60,27.43
61,47.46
62,28.57
63,23.42
64,33.08
65,51.93
66,19.29
67,11.07
68,36.45
69,21.11
70,36.52
71,38.28
72,20.23
73,19.67
74,37.89
75,11.8
76,14.1
77,48.78
78,34.8
79,17.81
