task,cost
0,22.29
1,36.16
2,30.11
3,20.3
4,14.81
5,34.51
6,24.44
7,25.53
8,27.19
9,22.51
10,18.17
11,30.79
12,33.57
13,46.76
14,22.87
15,33.5
16,43.01
17,33.41
18,33.65
19,21.4
20,24.92
21,15.81
22,14.43
23,25.71
24,21.18
25,30.35
26,11.59
27,45.17
28,38.29
29,24.91
30,25.8
31,53.94
32,17.35
33,9.23
34,30.67
35,15.39
36,55.07
37,37.48
38,42.3
39,18.62
40,11.4
41,22.59
42,25.38
43,15.54
44,13.36
45,46.25
46,42.87
47,18.45
48,15.32
49,17.17
50,12.47
51,19.67
52,17.98
53,42.27
54,15.23
55,34.41
56,34.32
57,22.93
58,12.46
59,25.39
60,23.75
61,13.3
62,25.93
63,24.76
64,13.07
65,44.91
66,11.38
67,12.02
68,20.28
69,27.0
70,49.79
71,28.87
72,34.77
73,31.86
74,22.64
75,33.22
76,37.68
77,26.72
78,26.19
79,31.42
80,21.3
81,47.82
82,41.89
83,52.42
84,11.43
85,12.63
86,45.06
87,20.24
88,53.77
89,16.18
90,25.81
91,37.68
92,20.6
93,18.2
94,24.97
95,46.49
96,41.3
97,28.65
98,32.97
99,24.15
