task,cost
0,39.59
1,41.45
2,36.74
3,51.59
4,24.59
5,49.74
6,48.03
7,41.5
8,13.34
9,37.4
10,57.1
11,39.84
12,51.98
13,34.63
14,43.17
15,54.72
16,42.57
17,29.58
18,50.85
19,19.22
20,14.99
21,16.01
22,11.26
23,28.89
24,46.22
25,27.18
26,19.83
27,24.1
28,45.86
29,28.32
30,20.15
31,27.97
32,17.12
33,38.49
34,17.76
35,12.26
36,55.3
37,24.89
38,34.66
39,39.14
40,14.8
41,48.35
42,12.72
43,27.18
44,42.63
45,43.66
46,24.03
47,19.15
48,39.76
49,20.35
50,32.59
51,27.55
52,16.17
53,21.45
54,50.6
55,12.01
56,41.99
57,26.75
58,18.89
59,22.48
60,13.98
61,37.75
62,14.47
63,48.49
64,18.96
65,42.31
66,23.98
67,25.79
68,12.15
69,52.6
70,18.96
71,29.73
72,36.31
73,53.68
74,17.08
75,19.98
76,61.73
77,37.03
78,37.05
79,25.99
80,22.35
81,56.14
82,29.35
83,34.01
84,32.1
85,19.05
86,28.41
87,18.78
88,9.36
89,35.74
90,33.69
91,17.05
92,37.3
93,26.62
94,19.4
95,18.14
96,20.56
97,20.58
98,25.26
99,23.42
