src,dst,comm
0,81,7
0,65,9
0,37,10
1,66,6
2,19,6
2,30,9
2,64,5
2,44,3
3,33,5
3,7,3
3,69,9
4,63,8
4,57,5
4,75,5
5,63,7
5,49,4
5,52,4
5,20,4
6,57,4
6,27,5
6,36,2
7,13,5
7,64,6
7,60,9
7,39,7
8,29,4
8,45,8
9,54,10
9,86,2
9,32,6
10,34,8
10,86,1
11,57,3
11,69,10
11,75,6
11,24,7
12,74,1
12,37,8
12,57,3
12,81,8
13,89,1
13,66,5
13,42,1
13,39,5
14,84,10
15,72,5
15,28,7
16,84,5
16,18,10
16,38,6
16,74,10
17,31,6
17,23,8
17,49,6
17,40,10
18,33,7
18,64,6
19,62,5
19,56,1
19,77,8
20,76,7
20,45,3
20,53,2
20,49,6
21,64,2
21,61,7
21,54,9
22,48,4
22,49,4
23,62,10
24,60,7
24,81,8
25,80,5
26,85,9
26,33,5
27,32,3
27,40,3
28,50,7
29,83,2
30,32,4
31,45,8
31,83,1
31,71,10
32,89,6
32,83,2
32,64,5
32,75,7
33,78,4
33,44,8
33,51,6
34,48,7
34,57,4
34,87,9
35,51,1
36,67,3
36,87,3
36,63,9
36,77,2
37,68,4
37,89,5
37,50,8
38,41,8
38,87,4
39,89,1
39,43,4
40,61,10
41,55,2
41,49,9
41,77,8
42,54,10
42,83,10
42,50,1
43,76,5
44,46,10
45,67,7
46,49,4
46,80,7
46,58,9
47,83,8
47,66,1
47,54,9
47,80,5
48,79,2
48,75,2
49,76,1
49,50,3
49,77,9
49,74,9
50,59,10
50,71,8
50,87,6
50,70,2
51,62,5
51,69,6
52,60,1
53,88,4
53,55,2
54,88,10
54,62,3
55,88,10
55,58,7
55,73,3
55,69,7
56,61,2
57,74,4
57,66,4
58,63,10
58,86,3
59,70,1
59,80,6
59,88,2
59,85,1
60,84,4
60,72,7
60,78,4
60,66,7
61,83,8
61,84,2
61,69,9
61,78,10
62,74,8
63,64,3
64,85,7
64,70,8
65,76,1
65,85,4
66,73,1
66,74,8
66,85,2
66,70,1
67,72,7
67,80,9
68,78,4
69,72,8
69,87,6
69,76,1
69,89,2
70,88,5
71,79,10
71,87,4
72,83,6
72,88,3
72,76,9
73,76,9
74,79,8
74,77,6
74,84,5
75,89,7
75,86,6
76,78,6
76,85,4
76,80,8
76,82,8
77,88,3
78,80,6
79,87,7
79,88,6
79,84,10
79,89,10
80,82,2
80,87,2
80,89,10
80,81,9
81,83,9
81,89,4
82,83,4
82,88,9
82,89,2
83,88,8
83,86,8
84,89,6
85,89,1
86,88,5
86,87,5
86,89,5
87,89,10
87,88,2
88,89,1
