task,cost
0,37.26
1,28.92
2,29.14
3,50.57
4,11.37
5,12.23
6,17.97
7,26.81
8,19.53
9,22.64
10,19.94
11,14.47
12,17.15
13,18.84
14,26.69
15,19.69
16,44.5
17,19.1
18,8.96
19,30.1
20,59.69
21,27.08
22,46.78
23,14.9
24,20.52
25,21.92
26,10.3
27,19.84
28,24.15
29,15.75
30,39.79
31,31.19
32,30.92
33,15.71
34,48.02
35,23.61
36,20.8
37,50.37
38,43.9
39,18.82
40,31.23
41,38.64
42,50.03
43,43.63
44,13.47
45,15.81
46,19.47
47,27.48
48,22.67
49,38.39
50,15.62
51,50.69
52,44.74
53,27.92
54,32.0
55,17.62
56,32.08
57,44.11
58,59.43
59,12.21
60,15.12
61,10.14
62,37.52
63,25.75
64,13.98
65,20.26
66,7.51
67,12.98
68,25.48
69,19.09
70,31.82
71,26.04
72,11.11
73,52.02
74,20.73
75,16.58
76,23.31
77,8.81
78,48.5
79,15.78
80,23.55
81,10.75
82,43.1
83,28.32
84,47.82
85,9.01
86,27.98
87,35.44
88,12.45
89,23.45
90,28.76
91,21.92
92,43.41
93,30.97
94,35.11
95,58.73
96,33.09
97,21.63
98,53.53
99,36.83
