task,cost
0,36.22
1,31.02
2,23.41
3,22.36
4,20.41
5,23.24
6,10.94
7,46.15
8,19.46
9,40.53
10,29.56
11,43.47
12,36.54
13,32.25
14,56.08
15,26.82
16,31.03
17,13.07
18,22.53
19,9.49
20,52.58
21,34.37
22,37.24
23,42.28
24,54.33
25,9.18
26,38.69
27,37.19
28,33.1
29,9.32
30,22.89
31,28.64
32,30.78
33,29.28
34,28.26
35,34.78
36,46.85
37,22.29
38,15.04
39,51.09
40,33.87
41,15.96
42,18.4
43,26.53
44,29.86
45,10.65
46,35.53
47,38.72
48,20.79
49,43.52
50,50.46
51,42.01
52,24.45
53,38.13
54,28.85
55,42.61
56,9.4
57,17.73
58,40.39
59,47.64
