task,cost
0,8.42
1,31.75
2,45.28
3,22.06
4,30.03
5,28.25
6,40.44
7,32.18
8,15.18
9,25.08
10,37.32
11,26.18
12,37.51
13,38.66
14,14.01
15,23.73
16,30.87
17,12.65
18,14.38
19,17.6
20,30.68
21,31.46
22,15.65
23,24.39
24,11.78
25,36.52
26,57.2
27,32.15
28,37.28
29,18.52
30,38.39
31,35.75
32,51.42
33,43.31
34,46.67
35,35.77
36,31.79
37,24.72
38,38.6
39,18.59
40,47.27
41,45.66
42,33.95
43,32.91
44,24.22
45,34.66
46,34.44
47,26.11
48,24.51
49,27.41
50,44.05
51,20.96
52,22.55
53,23.01
54,45.44
55,9.87
56,25.21
57,17.61
58,40.47
59,13.16
