task,cost
0,18.61
1,20.5
2,12.72
3,40.25
4,41.01
5,33.99
6,46.44
7,31.62
8,43.88
9,43.37
10,17.42
11,19.99
12,22.68
13,46.2
14,28.52
15,23.52
16,8.48
17,25.43
18,12.05
19,30.02
20,50.69
21,47.04
22,53.5
23,17.13
24,19.23
25,40.93
26,40.62
27,13.87
28,21.65
29,26.31
30,24.77
31,41.73
32,35.25
33,47.97
34,43.7
35,27.14
36,48.89
37,41.24
38,28.58
39,34.88
40,31.0
41,34.29
42,27.53
43,15.94
44,15.54
45,17.96
46,46.92
47,46.35
48,15.89
49,40.41
50,31.97
51,23.73
52,34.86
53,13.51
54,52.27
55,15.03
56,18.53
57,24.92
58,38.74
59,25.02
60,15.32
61,51.91
62,44.91
63,16.54
64,16.32
65,59.54
66,34.83
67,11.76
68,28.16
69,9.25
70,35.76
71,44.25
72,49.01
73,8.65
74,11.02
75,33.82
76,43.28
77,17.46
78,60.18
79,38.96
