task,cost
0,12.45
1,14.68
2,12.42
3,20.1
4,27.72
5,33.24
6,9.69
7,24.04
8,10.9
9,39.91
10,21.96
11,26.39
12,22.42
13,59.51
14,25.3
15,55.74
16,43.67
17,11.66
18,39.11
19,36.0
20,38.93
21,34.15
22,19.86
23,38.35
24,13.56
25,12.85
26,29.59
27,53.12
28,21.06
29,46.33
30,34.85
31,18.65
32,31.53
33,41.06
34,36.58
35,19.82
36,15.95
37,22.02
38,52.55
39,33.16
40,28.0
41,23.42
42,27.47
43,58.17
44,36.64
45,12.38
46,14.74
47,18.26
48,13.67
49,40.38
50,35.87
51,29.26
52,43.86
53,12.48
54,28.21
55,38.44
56,58.69
57,37.53
58,9.72
59,18.35
