task,cost
0,13.93
1,14.52
2,32.93
3,15.39
4,12.87
5,14.76
6,9.63
7,28.4
8,28.04
9,19.47
10,49.38
11,28.34
12,28.18
13,29.58
14,50.05
15,37.05
16,34.88
17,29.2
18,21.11
19,46.82
20,44.35
21,16.48
22,47.81
23,44.61
24,44.48
25,12.34
26,15.08
27,37.56
28,21.34
29,32.97
30,28.38
31,20.97
32,31.39
33,55.08
34,40.11
35,40.05
36,36.41
37,23.64
38,30.48
39,41.19
40,11.92
41,35.48
42,23.51
43,33.54
44,42.01
45,30.88
46,20.92
47,46.56
48,56.26
49,29.34
50,33.94
51,51.23
52,31.32
53,20.08
54,21.61
55,13.24
56,35.32
57,31.41
58,52.44
59,51.31
60,19.72
61,32.98
62,24.03
63,39.14
64,20.59
65,35.9
66,41.31
67,34.65
68,43.59
69,35.85
70,43.42
71,15.89
72,31.06
73,41.36
74,39.07
75,39.7
76,12.81
77,47.0
78,26.4
79,41.27
80,19.29
81,11.18
82,16.91
83,25.21
84,54.45
85,14.23
86,29.58
87,44.89
88,48.84
89,46.27
