src,dst,comm
0,60,8
0,44,3
0,61,7
1,5,8
1,39,4
1,18,5
2,45,6
2,36,1
2,8,7
2,53,5
3,72,10
3,60,10
3,38,9
4,37,3
4,78,5
4,47,7
4,89,3
5,22,7
5,31,6
5,83,1
6,44,9
6,81,2
6,31,6
6,86,5
7,46,1
7,81,7
7,52,2
8,35,6
9,18,8
9,39,10
10,29,5
10,71,10
11,13,10
11,89,7
11,47,9
11,80,8
12,68,7
13,61,8
13,51,7
13,59,9
13,49,5
14,46,5
15,37,9
16,28,2
17,47,10
17,30,8
17,18,8
17,62,4
18,22,3
18,29,6
19,83,4
19,76,5
20,71,5
20,74,3
20,64,1
20,87,7
21,25,8
21,78,5
22,61,1
22,31,10
22,78,9
23,32,5
23,62,5
23,56,5
24,38,7
24,58,4
24,57,6
25,45,9
25,65,2
25,49,6
25,40,1
26,65,4
26,32,9
26,88,4
27,39,9
27,87,1
27,71,8
28,63,2
28,67,2
28,71,5
28,51,1
29,73,2
29,39,7
29,43,5
29,37,9
30,34,1
30,53,6
30,41,1
31,49,7
31,73,10
32,63,2
32,55,3
33,54,8
33,56,7
33,43,9
33,48,4
34,85,4
34,53,5
34,73,8
35,84,6
35,83,4
35,58,6
35,59,7
36,78,5
36,51,8
37,43,10
37,83,8
38,68,3
38,84,10
39,79,10
39,78,8
39,75,4
40,80,6
40,47,10
40,68,2
41,66,5
41,89,9
42,52,3
42,59,2
42,51,6
42,69,1
43,53,5
43,57,1
44,65,2
44,72,8
45,84,7
45,74,1
45,88,9
45,55,6
46,62,1
46,72,9
46,48,7
46,80,2
47,60,6
47,62,9
48,72,6
48,60,6
49,61,9
49,70,10
49,82,1
49,66,3
50,53,7
51,75,7
52,61,1
52,65,10
52,58,1
52,64,3
53,82,3
53,69,8
53,63,1
54,83,2
54,85,9
54,76,5
55,74,10
55,83,10
55,88,10
56,57,3
56,69,4
56,65,2
56,86,10
57,84,8
57,65,2
57,71,5
58,69,3
59,65,2
60,72,4
60,71,9
61,66,9
61,70,6
61,64,9
62,82,3
62,76,8
62,75,10
63,67,4
63,88,3
63,65,9
64,87,6
64,67,7
64,70,7
64,73,8
65,78,7
66,77,6
67,68,9
67,79,9
68,81,7
68,84,8
69,84,6
70,87,9
70,88,4
70,73,4
71,77,6
71,79,7
71,87,8
71,84,10
72,87,1
72,83,5
72,86,9
73,84,6
73,77,3
73,85,10
73,74,2
74,79,2
75,89,10
75,76,9
76,80,7
76,88,3
76,85,4
76,83,2
77,83,6
77,84,8
77,88,9
78,88,6
79,82,5
79,86,7
80,86,3
80,84,3
80,87,9
81,85,9
81,82,8
81,84,9
81,87,10
82,89,2
82,87,10
82,84,8
82,83,4
83,88,10
83,85,10
84,86,4
84,87,2
84,85,2
85,87,10
85,88,2
85,86,3
85,89,6
86,89,1
86,87,6
86,88,1
87,89,1
87,88,5
88,89,5
