src,dst,comm
0,5,1
0,19,2
0,37,7
1,39,4
1,29,2
1,16,2
2,16,10
2,9,5
2,12,9
2,3,2
3,21,2
3,6,2
3,15,10
3,26,10
4,29,4
4,12,3
4,22,4
5,35,5
5,6,10
5,26,3
6,19,4
6,9,1
6,26,5
7,10,8
7,22,2
8,21,1
8,28,3
8,35,9
9,10,4
10,17,5
10,29,5
10,39,9
10,32,5
11,32,10
12,18,7
13,21,10
13,26,5
14,36,1
14,35,8
14,18,3
14,34,8
15,31,5
16,21,7
17,30,4
17,29,5
18,30,1
18,29,9
18,20,6
19,34,9
20,32,7
20,28,10
21,37,9
21,22,10
21,31,10
21,27,9
22,39,7
22,28,7
23,36,3
23,31,8
23,30,1
24,30,3
24,29,5
24,38,3
24,31,10
25,35,3
25,29,9
25,26,10
25,28,10
26,36,8
27,38,2
27,34,8
28,36,9
29,33,9
29,34,6
29,39,10
29,32,1
30,35,4
31,36,6
31,32,6
32,39,4
32,33,10
33,37,6
33,38,5
33,39,2
33,34,5
34,39,6
35,36,9
36,38,4
36,37,7
36,39,5
37,39,7
37,38,1
38,39,1
