src,dst,comm
0,7,5
1,2,2
1,37,1
1,32,3
2,8,2
2,5,2
2,14,9
3,24,2
4,19,10
4,39,6
4,29,5
4,21,2
5,23,8
5,35,4
6,9,5
6,33,9
7,38,6
7,37,4
7,22,5
8,9,4
8,18,5
8,24,1
8,16,2
9,28,8
9,20,1
9,11,9
9,29,5
10,24,9
11,15,5
11,16,8
11,28,4
11,18,1
12,13,8
13,32,8
14,29,2
15,33,9
15,30,2
15,21,3
15,39,4
16,27,4
16,17,4
17,22,4
17,36,8
18,33,9
19,32,6
19,39,2
19,36,4
19,22,4
20,23,1
20,35,3
21,29,2
21,22,5
21,28,1
21,38,3
22,26,3
23,37,1
23,25,2
23,35,5
24,29,6
24,32,1
24,36,1
25,37,3
26,29,7
26,38,8
26,35,3
26,34,10
27,29,1
27,35,6
27,28,2
27,31,4
28,29,5
29,37,10
29,38,6
29,35,9
30,31,9
30,35,2
30,34,7
31,36,1
31,33,3
31,35,9
31,34,2
32,36,7
33,35,10
33,34,4
33,37,10
33,38,10
34,37,3
34,38,10
34,35,6
34,36,3
35,36,5
35,39,2
35,37,5
36,39,7
36,37,2
37,38,1
37,39,9
38,39,7
