task,cost
0,40.64
1,26.55
2,25.45
3,22.35
4,30.47
5,17.65
6,32.5
7,12.09
8,39.1
9,11.98
10,21.01
11,12.73
12,41.24
13,39.01
14,33.55
15,43.31
16,34.36
17,19.04
18,42.15
19,49.65
20,39.8
21,55.81
22,12.75
23,15.86
24,13.7
25,37.37
26,54.38
27,26.91
28,43.47
29,14.34
30,30.51
31,21.13
32,27.82
33,27.64
34,47.45
35,13.73
36,25.76
37,23.34
38,35.71
39,11.7
40,53.37
41,28.99
42,17.14
43,13.17
44,34.06
45,32.88
46,25.28
47,43.98
48,20.71
49,8.02
50,18.45
51,14.74
52,47.67
53,27.41
54,32.91
55,44.02
56,22.81
57,29.86
58,34.95
59,31.17
60,27.74
61,45.72
62,35.79
63,50.8
64,46.16
65,7.67
66,13.28
67,52.86
68,18.88
69,18.47
70,41.66
71,13.39
72,54.22
73,38.34
74,53.25
75,27.55
76,15.0
77,15.48
78,15.67
79,10.79
80,18.69
81,19.78
82,19.65
83,34.11
84,21.98
85,28.28
86,10.63
87,19.71
88,10.55
89,39.28
