src,dst,comm
0,54,3
0,56,2
0,43,3
1,19,4
1,57,8
1,17,4
2,57,2
3,18,3
3,26,3
3,59,5
3,42,3
4,28,5
5,29,4
5,18,5
5,54,1
5,21,5
6,21,6
6,48,9
6,50,4
6,22,5
7,38,1
8,27,9
8,32,8
9,24,1
10,18,7
11,27,5
12,20,10
12,27,8
13,59,1
13,35,10
13,43,4
13,57,2
14,18,7
14,42,5
14,25,6
14,58,6
15,53,9
15,21,10
15,39,9
16,28,2
16,51,8
17,24,6
17,54,6
17,31,4
18,56,10
18,25,8
18,43,2
18,22,10
19,59,5
19,23,6
20,43,9
20,30,3
20,33,6
20,40,1
21,38,7
21,45,1
21,30,4
21,51,8
22,37,10
22,31,3
22,23,9
23,58,8
23,49,2
24,35,1
24,25,7
24,44,2
25,58,1
26,52,7
26,31,3
26,28,1
26,58,1
27,58,9
27,48,7
27,29,9
27,41,6
28,50,8
28,51,8
29,45,7
29,55,9
29,51,3
29,38,4
30,33,1
31,55,7
32,54,4
33,38,4
33,36,5
33,43,1
34,48,8
35,46,6
35,42,9
35,57,9
35,37,5
36,55,10
36,46,2
37,53,1
37,57,1
37,41,2
37,55,7
38,54,8
38,53,5
39,48,6
39,54,10
39,51,5
40,41,2
40,46,4
41,51,7
41,55,2
41,46,4
42,48,7
43,57,3
43,59,2
43,51,9
44,56,4
44,57,4
44,53,2
44,58,3
45,50,8
45,52,5
46,58,6
46,47,7
46,54,6
47,53,7
48,49,6
49,59,7
49,52,9
49,56,9
50,53,8
51,56,1
51,53,4
51,55,3
51,59,7
52,54,10
52,55,6
52,53,8
52,56,3
53,56,6
53,55,1
54,57,9
54,55,3
54,59,1
55,58,8
55,56,6
56,58,1
56,59,4
57,58,6
58,59,5
