task,cost
0,12.0
1,25.79
2,47.67
3,28.03
4,36.56
5,11.21
6,7.61
7,28.45
8,26.03
9,27.67
10,11.47
11,16.39
12,16.08
13,30.52
14,20.04
15,34.41
16,35.16
17,19.73
18,26.15
19,22.82
20,56.66
21,51.24
22,32.4
23,46.63
24,58.0
25,37.62
26,29.77
27,34.61
28,46.96
29,9.22
30,27.24
31,39.25
32,34.06
33,33.37
34,38.33
35,30.1
36,21.41
37,44.07
38,54.72
39,26.72
40,42.49
41,30.6
42,44.1
43,61.44
44,18.28
45,17.26
46,24.15
47,46.12
48,12.0
49,12.29
50,17.61
51,24.23
52,15.9
53,27.24
54,29.28
55,18.61
56,13.28
57,33.89
58,24.6
59,17.75
60,33.87
61,43.49
62,14.44
63,12.35
64,46.1
65,53.31
66,52.64
67,42.35
68,13.82
69,49.73
70,30.91
71,38.19
72,25.26
73,17.98
74,33.63
75,16.04
76,41.32
77,26.54
78,21.02
79,43.85
