task,cost
0,28.33
1,13.54
2,38.33
3,29.56
4,33.23
5,29.7
6,35.91
7,28.01
8,13.64
9,51.99
10,37.5
11,20.23
12,43.2
13,18.84
14,42.52
15,20.89
16,56.53
17,28.96
18,38.6
19,12.35
20,43.33
21,36.59
22,12.37
23,29.73
24,49.68
25,33.81
26,32.61
27,29.6
28,27.18
29,28.65
30,29.39
31,41.27
32,21.41
33,59.35
34,12.92
35,27.58
36,30.03
37,29.74
38,48.04
39,33.27
40,38.0
41,19.95
42,45.04
43,24.93
44,34.07
45,20.96
46,30.16
47,48.33
48,25.56
49,28.02
50,27.94
51,29.33
52,15.3
53,21.3
54,50.21
55,20.58
56,17.75
57,27.88
58,48.79
59,21.25
