task,cost
0,58.01
1,49.51
2,14.74
3,30.02
4,43.43
5,34.96
6,32.67
7,39.46
8,42.08
9,12.33
10,49.02
11,10.52
12,16.59
13,27.09
14,41.74
15,40.64
16,8.73
17,39.25
18,50.71
19,37.24
20,54.96
21,33.74
22,20.12
23,14.35
24,38.34
25,34.53
26,27.56
27,15.95
28,30.23
29,30.29
30,20.51
31,35.76
32,19.58
33,19.32
34,33.12
35,44.8
36,45.04
37,35.68
38,46.43
39,47.23
40,41.7
41,22.3
42,9.86
43,22.54
44,31.68
45,14.89
46,12.65
47,28.49
48,48.65
49,36.55
50,34.52
51,31.37
52,35.24
53,39.58
54,53.4
55,41.26
56,45.85
57,23.17
58,32.18
59,57.03
60,29.0
61,9.42
62,57.27
63,37.49
64,25.69
65,28.57
66,11.66
67,32.55
68,36.44
69,27.85
