task,cost
0,25.23
1,34.17
2,40.7
3,32.15
4,23.2
5,17.43
6,16.16
7,34.63
8,34.67
9,36.54
10,17.93
11,40.38
12,16.53
13,26.6
14,18.01
15,21.77
16,15.46
17,42.36
18,36.65
19,10.59
20,49.05
21,40.3
22,51.22
23,55.63
24,46.42
25,34.05
26,42.44
27,27.41
28,36.77
29,34.56
30,20.48
31,29.45
32,25.89
33,19.16
34,42.9
35,28.11
36,29.21
37,27.78
38,28.26
39,20.26
40,40.52
41,17.36
42,9.87
43,46.05
44,46.24
45,9.57
46,17.04
47,27.62
48,23.28
49,27.97
50,20.18
51,43.71
52,43.33
53,27.36
54,16.96
55,43.1
56,31.16
57,21.15
58,28.61
59,18.69
