src,dst,comm
0,7,9
0,28,4
0,3,10
0,18,8
1,13,1
2,54,1
2,5,7
2,41,4
3,33,1
3,35,3
4,20,9
4,24,1
5,22,4
6,24,1
6,27,2
6,49,6
6,37,1
7,40,4
8,55,2
9,21,5
9,41,10
9,22,6
10,46,2
10,44,3
11,45,8
11,54,4
12,58,1
12,35,6
12,37,8
13,21,9
13,22,6
14,36,10
15,33,8
15,22,9
15,50,9
15,59,7
16,51,5
16,19,4
16,27,4
17,24,6
18,27,2
18,30,7
18,52,5
19,42,10
20,25,6
20,34,2
20,36,7
20,54,1
21,50,4
21,56,8
22,42,4
23,50,8
24,28,1
24,25,2
25,37,9
26,48,10
26,39,4
26,44,9
27,45,9
27,48,9
27,33,7
27,41,6
28,48,3
28,35,1
29,39,6
29,47,9
29,34,3
29,46,7
30,31,2
30,43,4
30,53,9
30,39,1
31,49,9
31,38,10
31,53,6
31,32,2
32,41,6
32,54,10
32,55,5
32,33,7
33,48,2
33,55,10
34,36,4
34,44,7
35,42,7
36,52,3
36,40,4
36,58,4
36,56,6
37,48,6
38,46,5
38,44,1
38,52,2
38,45,7
39,49,6
39,43,6
40,54,8
40,53,7
41,54,10
41,48,5
41,57,4
42,57,3
43,49,7
43,53,9
43,58,7
43,46,8
44,52,3
45,59,8
46,58,4
47,54,9
47,57,5
47,50,2
47,59,6
48,57,6
48,56,3
49,55,1
49,51,8
49,54,8
49,56,1
50,52,5
51,54,5
51,55,2
52,56,10
52,57,8
52,58,9
53,58,4
53,59,9
54,56,3
54,59,6
54,57,8
54,58,3
55,57,6
56,59,8
56,57,7
57,59,3
57,58,2
58,59,10
