task,cost
0,21.61
1,23.33
2,11.91
3,31.04
4,13.54
5,33.72
6,16.61
7,33.49
8,21.18
9,36.19
10,55.1
11,32.0
12,35.03
13,16.11
14,25.57
15,10.74
16,52.36
17,53.02
18,9.97
19,47.3
20,38.85
21,51.15
22,34.1
23,38.8
24,10.64
25,9.83
26,27.61
27,27.4
28,11.09
29,22.59
30,51.26
31,36.07
32,52.79
33,50.34
34,48.27
35,48.61
36,8.87
37,33.8
38,23.27
39,38.75
40,36.55
41,15.95
42,15.04
43,23.52
44,15.71
45,27.33
46,35.59
47,35.49
48,40.26
49,32.51
50,16.53
51,23.21
52,30.59
53,32.27
54,17.11
55,19.27
56,52.4
57,9.12
58,41.43
59,35.17
