task,cost
0,32.67
1,33.91
2,21.77
3,27.34
4,22.53
5,38.02
6,26.33
7,41.87
8,35.76
9,16.21
10,38.48
11,31.46
12,28.28
13,43.19
14,26.52
15,52.91
16,11.85
17,51.97
18,11.53
19,34.9
20,23.03
21,12.28
22,42.89
23,28.11
24,22.06
25,44.53
26,32.57
27,46.95
28,52.23
29,26.61
30,24.02
31,50.36
32,46.08
33,31.29
34,41.2
35,20.62
36,58.18
37,14.49
38,14.42
39,37.57
40,22.96
41,41.62
42,27.17
43,46.54
44,16.76
45,24.31
46,26.88
47,13.96
48,45.33
49,47.64
50,49.42
51,55.94
52,52.06
53,27.23
54,50.03
55,42.53
56,11.04
57,39.01
58,33.2
59,51.61
60,46.47
61,39.71
62,17.06
63,32.75
64,35.49
65,13.67
66,11.88
67,19.28
68,45.03
69,32.4
70,43.47
71,14.77
72,32.45
73,34.66
74,51.94
75,23.48
76,13.26
77,47.25
78,62.2
79,15.39
80,33.27
81,40.66
82,25.39
83,20.72
84,22.77
85,55.07
86,18.65
87,46.21
88,31.96
89,53.69
