task,cost
0,43.06
1,29.59
2,53.57
3,23.79
4,13.2
5,44.07
6,29.37
7,12.08
8,43.91
9,23.83
10,45.62
11,17.55
12,33.51
13,24.91
14,23.98
15,21.38
16,48.4
17,38.76
18,13.9
19,37.04
20,25.45
21,21.27
22,16.48
23,18.71
24,44.4
25,38.48
26,30.63
27,31.28
28,16.02
29,16.04
30,10.65
31,54.85
32,27.86
33,35.31
34,52.55
35,25.69
36,9.66
37,14.26
38,33.55
39,23.14
40,35.09
41,19.05
42,42.49
43,35.06
44,43.09
45,32.27
46,38.5
47,50.76
48,35.77
49,20.7
50,20.69
51,14.44
52,15.25
53,26.79
54,14.61
55,30.38
56,44.85
57,11.16
58,26.93
59,25.67
