src,dst,comm
0,36,1
0,10,8
0,20,2
1,7,1
1,11,4
2,29,7
2,48,10
2,38,6
2,28,10
3,26,2
3,45,5
3,49,9
3,5,6
4,29,6
5,9,5
6,46,6
7,49,2
7,16,7
7,22,10
7,37,8
8,39,3
8,16,6
8,21,8
9,27,5
9,34,2
10,11,5
11,18,4
11,49,8
11,16,3
12,15,10
12,30,9
13,39,10
13,41,4
13,40,4
13,31,2
14,48,7
14,22,6
14,33,4
15,19,5
16,35,10
16,30,8
16,32,4
16,46,7
17,35,1
17,24,6
17,27,7
17,23,10
18,30,8
18,46,4
18,27,7
18,48,6
19,25,10
19,35,3
19,39,6
20,24,9
20,26,10
21,23,5
22,24,6
23,32,10
23,45,6
24,30,9
24,25,6
25,31,8
25,37,5
25,44,8
25,46,3
26,34,5
26,32,7
27,46,5
28,44,2
28,41,2
29,30,4
30,47,3
30,41,5
31,38,1
31,39,6
32,33,9
33,46,10
34,42,7
34,40,2
34,38,8
35,37,9
35,49,3
35,47,5
35,39,7
36,41,5
36,44,7
36,38,3
36,39,9
37,46,4
37,38,6
37,49,2
37,44,1
38,39,1
38,41,4
38,43,7
38,44,5
39,45,2
39,46,9
40,45,1
40,43,10
40,44,1
41,44,6
42,46,9
43,46,1
43,48,5
44,45,8
44,48,8
44,47,9
44,49,6
45,48,2
45,47,1
45,46,7
45,49,2
46,47,10
46,48,4
47,48,10
48,49,8
